Cancer Types,Sample Names,Accuracy,DBS1,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS10,DBS11
Skin-Melanoma,SP124434,0.998,1717,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124428,0.998,3897,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124449,0.999,1178,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124298,1,8421,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124431,0.999,2954,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124396,0.998,700,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124409,0.998,2953,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124341,0.819,17,0,0,0,0,42,0,0,0,0,0
Skin-Melanoma,SP124353,0.856,0,0,0,0,0,0,0,0,0,0,21
Skin-Melanoma,SP124278,0.729,3,4,0,0,0,12,0,0,0,0,0
Skin-Melanoma,SP124376,0.999,1412,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124346,0.997,349,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124439,0.998,6216,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124351,0.991,72,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124406,0.999,1419,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124323,0.706,0,0,0,0,0,0,0,0,0,0,18
Skin-Melanoma,SP124391,0.97,87,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124423,0.999,294,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124382,0.997,11316,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124415,0.997,14172,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124436,0.994,4225,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124460,0.996,2029,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124425,0.999,1811,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124456,0.999,1056,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124367,0.999,2297,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124281,0.828,0,0,0,0,0,0,0,0,0,0,20
Skin-Melanoma,SP124377,0.998,1945,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124412,0.999,1317,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124333,0.999,711,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124359,0.771,10,6,0,0,0,18,0,0,0,0,0
Skin-Melanoma,SP124286,0.811,8,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124329,0.998,753,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124326,1,981,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124458,0.999,3701,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124401,0.999,11780,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124264,0.834,9,17,0,0,0,32,0,0,0,0,0
Skin-Melanoma,SP124384,1,4071,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124403,0.999,206,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124462,0.998,2083,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124271,0.975,88,0,0,0,0,102,0,0,0,0,0
Skin-Melanoma,SP124336,0.746,6,0,0,13,0,24,0,0,0,0,0
Skin-Melanoma,SP124452,0.999,1897,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124386,0.999,1841,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124441,0.841,2,7,0,11,0,0,14,0,0,0,0
Skin-Melanoma,SP124418,0.996,1358,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124291,0.745,0,0,0,0,0,22,0,0,0,0,22
Skin-Melanoma,SP124319,0.999,3338,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124305,0.998,694,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124447,0.996,9940,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124344,0.64,2,0,0,4,0,0,11,0,12,0,0
Skin-Melanoma,SP124369,1,2809,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124348,0.661,0,0,0,0,0,12,0,0,0,0,11
Skin-Melanoma,SP124295,0.778,52,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124444,0.997,259,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124365,0.999,1669,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124420,1,1332,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124364,0.997,1663,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124307,0.998,1761,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82445,0.992,13110,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83242,0.998,1321,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP103894,0.999,4637,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83382,1,1881,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82451,0.995,720,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP104330,0.999,124,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83312,0.999,1524,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82614,0.999,1535,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82431,0.997,9395,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82459,0.999,1025,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP113197,0.713,30,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82532,0.999,7159,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82636,0.717,6,7,0,17,0,0,0,0,0,0,0
Skin-Melanoma,SP82796,0.994,586,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83482,0.998,1719,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP104530,0.996,1072,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82429,0.998,676,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82644,0.998,2996,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82988,0.994,789,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82461,1,2150,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82900,0.998,4656,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82399,0.998,2149,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82756,0.992,181,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82836,0.998,732,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82417,1,2887,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82471,0.615,2,4,0,0,0,7,0,0,0,0,0
Skin-Melanoma,SP82435,0.996,66,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP104056,0.999,7533,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83083,0.998,1573,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82433,0.999,358,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP82780,0.996,467,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83019,0.999,1433,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83099,0.998,605,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83146,0.998,6751,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP103866,0.998,1561,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83844,0.997,867,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP83027,0.894,16,13,0,0,0,0,0,0,0,0,0
SoftTissue-Leiomyo,SP122725,0.858,0,7,0,3,0,0,0,0,11,0,0
SoftTissue-Leiomyo,SP122476,0.884,0,12,0,4,0,17,0,0,14,0,0
SoftTissue-Leiomyo,SP122372,0.632,0,5,0,3,0,0,0,0,5,0,0
SoftTissue-Leiomyo,SP122489,0.809,0,3,0,7,0,0,0,0,9,0,0
SoftTissue-Leiomyo,SP122560,0.584,0,2,0,4,0,4,0,0,7,0,0
SoftTissue-Leiomyo,SP122590,0.931,0,15,0,11,0,0,0,0,0,0,0
SoftTissue-Leiomyo,SP122714,0.955,0,12,0,8,0,0,0,0,0,0,0
SoftTissue-Leiomyo,SP121870,0.856,0,9,0,6,0,0,0,0,10,0,0
SoftTissue-Leiomyo,SP123010,0.72,0,5,0,3,0,0,0,0,9,0,0
SoftTissue-Leiomyo,SP121865,0.749,0,6,0,5,0,4,0,0,6,0,0
SoftTissue-Leiomyo,SP122676,0.914,5,12,0,6,0,9,0,0,11,0,0
SoftTissue-Leiomyo,SP122412,0.863,0,6,0,3,0,3,0,0,5,0,11
SoftTissue-Leiomyo,SP122392,0.922,0,29,0,31,0,21,0,0,33.2,0,0
SoftTissue-Leiomyo,SP122634,0.811,0,5,0,5,0,8,0,0,0,0,13
SoftTissue-Leiomyo,SP122702,0.731,0,13,0,5,0,6,0,0,20,0,0
SoftTissue-Liposarc,SP121828,0.909,0,4,0,0,0,0,0,0,0,0,16
SoftTissue-Liposarc,SP121783,0.683,0,6,0,6,0,0,0,0,0,0,8
SoftTissue-Liposarc,SP121774,0.795,0,0,0,20,0,0,0,0,0,0,45
SoftTissue-Liposarc,SP121790,0.88,0,16,0,9,0,0,0,0,0,0,15
SoftTissue-Liposarc,SP121859,0.845,0,7,0,6,0,0,0,0,0,0,20
SoftTissue-Liposarc,SP121808,0.91,4,0,0,0,0,0,0,0,0,0,9
SoftTissue-Liposarc,SP121781,0.859,0,33,0,27,0,0,0,0,0,0,41.13
SoftTissue-Liposarc,SP121763,0.93,0,5,0,2,0,0,0,0,0,0,23
SoftTissue-Liposarc,SP121811,0.887,0,0,0,0,0,0,0,0,0,0,32
SoftTissue-Liposarc,SP121852,0.908,0,0,0,0,0,0,0,0,0,0,39
SoftTissue-Liposarc,SP122361,0.896,0,0,0,11,0,0,0,0,0,0,31
SoftTissue-Liposarc,SP121837,0.738,0,0,0,4,0,0,0,0,0,0,10
SoftTissue-Liposarc,SP121824,0.847,0,0,0,0,0,0,0,0,0,0,12
SoftTissue-Liposarc,SP121841,0.842,0,3,0,2,0,8,0,0,0,0,9
SoftTissue-Liposarc,SP121831,0.711,0,0,0,2,0,0,0,0,0,0,10
SoftTissue-Liposarc,SP121761,0.907,0,22,0,8,0,0,0,0,0,0,17
SoftTissue-Liposarc,SP121816,0.734,0,9,0,0,0,11,0,0,0,0,11
SoftTissue-Liposarc,SP121861,0.895,2,0,0,0,0,0,0,0,0,0,1
SoftTissue-Liposarc,SP121847,0.916,0,10,0,13,0,0,0,0,0,0,28
Stomach-AdenoCA,SP135335,0.542,0,2,0,2,0,4,5,0,0,0,5
Stomach-AdenoCA,SP135278,0.372,0,0,0,1,0,0,4,0,7,0,0
Stomach-AdenoCA,SP135287,0.625,0,0,29,7,0,0,39,0,0,0,0
Stomach-AdenoCA,SP135345,0.62,0,2,0,4,0,9,13,0,0,0,0
Stomach-AdenoCA,SP85122,0.524,0,0,60,20,0,0,56,0,0,0,0
Stomach-AdenoCA,SP84384,0.736,0,4,0,7,0,0,29,0,40,28,0
Stomach-AdenoCA,SP135184,0.783,0,4,0,0,0,4,3,0,5,0,0
Stomach-AdenoCA,SP135226,0.642,0,6,0,8,0,0,0,0,0,0,0
Stomach-AdenoCA,SP135436,0.579,0,4,0,6,0,12,14,0,0,0,15
Stomach-AdenoCA,SP135262,0.813,0,9,0,17,0,0,0,0,0,0,0
Stomach-AdenoCA,SP135431,0.775,0,12,0,17,0,23,25,0,0,0,0
Stomach-AdenoCA,SP135425,0.654,0,7,0,12,0,0,29,0,32,0,0
Stomach-AdenoCA,SP135222,0.576,0,6,0,11,0,0,0,0,0,0,0
Stomach-AdenoCA,SP135230,0.691,0,5,0,9,0,0,32,0,0,0,0
Stomach-AdenoCA,SP135205,0.45,0,4,0,4,0,0,10,0,0,0,0
Stomach-AdenoCA,SP135180,0.313,0,0,1,0,0,0,1,0,0,0,0
Stomach-AdenoCA,SP135213,0.659,0,4,0,10,0,0,11,0,0,0,0
Stomach-AdenoCA,SP135405,0.79,0,4,0,6,8,11,8,0,26,0,0
Stomach-AdenoCA,SP135238,0.189,0,0,1,0,0,0,0,0,0,0,0
Stomach-AdenoCA,SP135270,0.824,0,5,0,17,0,0,17,0,0,0,0
Stomach-AdenoCA,SP135411,0.604,0,7,0,0,0,0,24,0,0,0,0
Stomach-AdenoCA,SP135188,0.81,5,3,0,2,6,0,14,0,0,0,0
Stomach-AdenoCA,SP135194,0.779,0,0,0,14,0,0,12,0,0,0,0
Stomach-AdenoCA,SP135186,0.75,0,13,0,22,18,0,30,0,0,0,0
Stomach-AdenoCA,SP135420,0.828,0,4,0,14,15,18,16,0,0,0,0
Stomach-AdenoCA,SP135258,0.468,0,0,0,2,2,0,2,0,0,0,0
Stomach-AdenoCA,SP135234,0.842,0,7,0,17,0,0,22,0,0,0,0
Stomach-AdenoCA,SP135293,0.241,0,0,1,0,0,0,0,0,0,0,0
Stomach-AdenoCA,SP135393,0.863,0,17,0,9,0,0,30,0,0,0,0
Stomach-AdenoCA,SP135299,0.827,0,16,0,34,0,0,97,0,0,0,0
Stomach-AdenoCA,SP135415,0.805,0,3,0,10,0,0,11,0,0,0,10
Stomach-AdenoCA,SP135310,0.085,0,0,0,0,0,0,0,0,1,0,0
Stomach-AdenoCA,SP135323,0.313,0,0,0,0,0,0,3,0,6,0,0
Stomach-AdenoCA,SP135390,0.496,0,3,0,5,0,0,0,0,15,0,0
Stomach-AdenoCA,SP135209,0.707,0,3,3,0,0,0,1,0,0,0,0
Stomach-AdenoCA,SP135240,0.651,0,4,0,7,5,0,0,0,0,0,8
Stomach-AdenoCA,SP135182,0.754,0,15,0,30,0,0,50,0,0,0,0
Stomach-AdenoCA,SP85251,0.67,0,0,0,7,0,0,0,0,15,0,0
Stomach-AdenoCA,SP84408,0.901,0,11,0,8,0,0,0,0,0,0,0
Stomach-AdenoCA,SP84491,0.8,0,19,68,38,0,0,60,0,0,0,0
Stomach-AdenoCA,SP84743,0.913,0,43,0,29,0,0,165,0,0,0,0
Stomach-AdenoCA,SP83967,0.82,0,6,0,11,0,0,6,0,19,0,0
Stomach-AdenoCA,SP105253,0.827,0,8,0,15,0,20,37,0,0,0,0
Stomach-AdenoCA,SP84998,0.846,0,4,0,10,0,0,0,0,12,0,0
Stomach-AdenoCA,SP84062,0.615,0,0,0,5,0,0,6,0,0,0,5
Stomach-AdenoCA,SP84982,0.718,0,8,47,0,0,0,51,0,0,0,0
Stomach-AdenoCA,SP84790,0.875,0,23,0,24,0,0,73,0,0,0,0
Stomach-AdenoCA,SP105673,0.792,0,40,0,88,0,0,0,0,0,0,0
Stomach-AdenoCA,SP85339,0.649,0,2,0,6,0,0,3,0,11,0,0
Stomach-AdenoCA,SP84719,0.777,0,2,0,13,0,0,12,0,0,0,0
Stomach-AdenoCA,SP105425,0.714,0,5,0,5,0,10,0,0,13,0,0
Stomach-AdenoCA,SP84056,0.732,0,26,0,49,0,0,0,0,0,0,0
Stomach-AdenoCA,SP105261,0.688,0,3,0,3,0,0,0,0,8,0,0
Stomach-AdenoCA,SP85379,0.779,0,8,0,20,0,0,63,0,0,0,0
Stomach-AdenoCA,SP105086,0.88,0,39,0,136,0,0,0,0,0,0,0
Stomach-AdenoCA,SP84392,0.672,0,12,45,15,0,0,45,0,58,0,0
Stomach-AdenoCA,SP105018,0.841,0,119,0,191,190,0,0,0,0,0,0
Stomach-AdenoCA,SP84858,0.833,0,11,0,10,0,0,11,0,30,0,0
Stomach-AdenoCA,SP84086,0.74,0,6,0,3,0,0,3,0,13,0,0
Stomach-AdenoCA,SP105213,0.787,0,13,0,33,0,0,0,0,0,0,0
Stomach-AdenoCA,SP105577,0.633,0,9,0,20,0,0,0,0,0,0,0
Stomach-AdenoCA,SP85431,0.689,0,11,0,0,0,0,0,0,0,0,26
Stomach-AdenoCA,SP84962,0.742,0,2,0,8,0,0,6,0,10,0,0
Stomach-AdenoCA,SP105006,0.829,0,6,0,9,0,8,0,0,16,0,0
Stomach-AdenoCA,SP84439,0.823,0,29,0,26,0,0,160,0,154,82,0
Stomach-AdenoCA,SP105159,0.702,0,11,0,22,24,0,0,0,0,0,0
Stomach-AdenoCA,SP85230,0.931,0,81,0,60,0,0,0,0,0,0,0
Stomach-AdenoCA,SP84922,0.803,0,21,0,34,0,0,136,0,0,0,0
Stomach-AdenoCA,SP85130,0.753,0,7,0,15,0,19,0,0,0,0,0
Stomach-AdenoCA,SP104984,0.8,0,4,0,10,6,0,0,0,0,0,0
Stomach-AdenoCA,SP85222,0.771,0,6,0,3,0,0,4,0,7,0,0
Stomach-AdenoCA,SP105375,0.937,0,11,0,40,0,0,155,0,0,0,0
Stomach-AdenoCA,SP85287,0.772,0,8,0,10,0,0,12,0,0,0,17
Thy-AdenoCA,SP85623,0.42,0,0,0,0,0,0,0,0,2,0,0
Thy-AdenoCA,SP85491,0.855,0,3,0,4,0,0,0,0,0,0,0
Thy-AdenoCA,SP87582,0.57,0,0,0,2,0,0,0,0,0,0,0
Thy-AdenoCA,SP89090,0.526,0,0,0,0,2,0,0,0,0,0,1
Thy-AdenoCA,SP85511,0.789,0,4,0,4,0,0,0,0,0,0,0
Thy-AdenoCA,SP85952,0.433,0,0,0,0,0,3,0,0,0,0,0
Thy-AdenoCA,SP85840,0.676,0,0,0,5,0,0,0,0,0,0,0
Thy-AdenoCA,SP87675,0.71,0,1,0,2,0,0,0,0,0,0,2
Thy-AdenoCA,SP85836,0.733,0,3,0,0,0,0,4,0,0,0,0
Thy-AdenoCA,SP120767,0.957,5,0,0,4,0,0,0,0,0,0,0
Thy-AdenoCA,SP105708,0.716,0,2,0,3,0,0,0,0,3,0,0
Thy-AdenoCA,SP105922,0.761,0,1,0,0,0,0,0,0,0,0,2
Thy-AdenoCA,SP86118,0.696,0,3,0,3,0,0,0,0,0,0,7
Thy-AdenoCA,SP86306,0.821,0,4,0,7,0,0,0,0,0,0,0
Thy-AdenoCA,SP87099,0.635,0,5,0,2,0,0,0,0,0,0,4
Thy-AdenoCA,SP87434,0.406,0,0,0,0,0,3,0,0,0,0,1
Thy-AdenoCA,SP85864,0.396,0,0,0,2,0,2,0,0,0,0,1
Thy-AdenoCA,SP105807,0.904,0,0,0,3,0,0,0,0,0,0,0
Thy-AdenoCA,SP89291,0.465,0,0,0,2,0,0,0,0,0,0,0
Thy-AdenoCA,SP88050,0.795,0,3,0,2,0,0,0,0,0,0,1
Thy-AdenoCA,SP88593,0.098,0,0,0,0,0,0,1,0,0,0,1
Thy-AdenoCA,SP88158,0.541,0,0,0,0,0,0,0,0,1,0,0
Thy-AdenoCA,SP87534,0.594,0,2,0,3,0,0,0,0,0,0,3
Thy-AdenoCA,SP88776,0.573,0,0,0,5,0,0,0,0,0,0,0
Thy-AdenoCA,SP85725,0.522,0,2,0,0,0,3,4,0,0,0,0
Thy-AdenoCA,SP86660,0.79,0,1,0,6,0,0,0,0,0,0,6
Thy-AdenoCA,SP87903,0.303,0,0,0,0,0,0,0,0,5,0,3
Thy-AdenoCA,SP88098,0.945,5,0,0,0,0,0,0,0,0,0,5
Thy-AdenoCA,SP85487,0.603,0,0,0,6,0,0,0,0,0,0,0
Thy-AdenoCA,SP105759,0.485,0,0,0,3,0,0,0,0,0,0,0
Thy-AdenoCA,SP86775,0.74,0,0,0,1,0,0,0,0,0,0,0
Thy-AdenoCA,SP88322,0.622,0,2,0,2,0,0,0,0,0,0,0
Thy-AdenoCA,SP85582,0.759,0,6,0,8,0,0,0,0,0,0,0
Thy-AdenoCA,SP87446,0.506,0,0,0,2,0,0,0,2,0,0,3
Thy-AdenoCA,SP87337,0.093,0,0,0,0,0,0,0,0,0,0,1
Thy-AdenoCA,SP86929,0.829,0,5,0,2,0,0,0,0,0,0,2
Thy-AdenoCA,SP86130,0.303,0,0,0,0,0,0,0,0,5,0,0
Thy-AdenoCA,SP86425,0.967,0,32.24,0,0,0,0,0,0,0,0,0
Thy-AdenoCA,SP85495,0.7,0,2,0,0,0,0,0,0,0,0,0
Thy-AdenoCA,SP85787,0.988,1,1,0,0,0,0,0,0,0,0,0
Thy-AdenoCA,SP86989,0.665,0,0,0,6,3,0,0,0,0,0,0
Thy-AdenoCA,SP88757,0.522,0,2,0,4,0,0,0,0,0,0,0
Thy-AdenoCA,SP85733,0.492,0,0,0,1,0,0,0,0,2,0,0
Thy-AdenoCA,SP85737,0.999,1,0,0,0,0,0,0,0,0,0,0
Thy-AdenoCA,SP85647,0.095,0,0,0,0,0,0,3,0,0,0,1
Uterus-AdenoCA,SP95454,0.41,0,2,0,0,0,0,10,0,13,0,0
Uterus-AdenoCA,SP94741,0.524,0,0,0,5,0,7,21,0,19,0,0
Uterus-AdenoCA,SP90209,0.882,0,0,0,0,0,0,0,0,55,468,4
Uterus-AdenoCA,SP90989,0.594,0,0,17,0,0,0,15,0,10,0,3
Uterus-AdenoCA,SP93540,0.589,0,0,28,0,0,9,31,0,17,0,6
Uterus-AdenoCA,SP93227,0.858,0,0,0,42,0,0,0,0,194,344.01,80
Uterus-AdenoCA,SP94348,0.603,0,3,15,7,0,5,16,0,9,0,5
Uterus-AdenoCA,SP94588,0.701,0,3,0,8,0,6,0,0,0,0,13
Uterus-AdenoCA,SP90725,0.741,0,0,0,2,0,2,0,0,0,0,3
Uterus-AdenoCA,SP94236,0.656,0,4,0,0,0,0,0,0,22,0,33
Uterus-AdenoCA,SP93772,0.826,0,6,0,11,0,6,0,0,0,0,6
Uterus-AdenoCA,SP92195,0.751,0,5,0,15,0,7,0,0,23,0,0
Uterus-AdenoCA,SP89957,0.761,0,5,0,4,0,0,0,0,0,0,5
Uterus-AdenoCA,SP92268,0.834,0,0,0,7,0,0,0,0,0,0,0
Uterus-AdenoCA,SP92707,0.703,0,1,0,2,0,0,3,0,2,0,4
Uterus-AdenoCA,SP89687,0.807,0,4,0,7,8,11,0,0,23,0,0
Uterus-AdenoCA,SP90269,0.391,0,4,0,0,0,0,0,0,39,0,17
Uterus-AdenoCA,SP94933,0.506,0,0,0,7,0,17,53,0,52,0,0
Uterus-AdenoCA,SP95126,0.871,0,17,0,15,0,16,0,0,43,0,29
Uterus-AdenoCA,SP95646,0.884,0,9,0,6,0,4,0,0,7,0,7
Uterus-AdenoCA,SP89443,0.605,0,1,6,4,0,0,5,0,0,0,4
Uterus-AdenoCA,SP89651,0.764,0,3,0,7,0,0,6,0,4,0,3
Uterus-AdenoCA,SP94060,0.653,0,0,0,0,0,1,0,0,4,0,4
Uterus-AdenoCA,SP92787,0.787,0,4,0,3,0,0,0,0,8,0,0
Uterus-AdenoCA,SP92723,0.643,0,0,0,2,3,0,0,0,3,0,0
Uterus-AdenoCA,SP92364,0.53,0,0,0,0,0,0,91,0,42,0,17
Uterus-AdenoCA,SP95406,0.585,0,0,0,4,0,3,7,0,2,0,2
Uterus-AdenoCA,SP91746,0.687,0,5,0,4,0,6,0,0,11,0,0
Uterus-AdenoCA,SP92332,0.911,0,13,0,21,0,19,0,0,0,0,9
Uterus-AdenoCA,SP91730,0.842,0,26,0,35,0,29,0,0,53,0,0
Uterus-AdenoCA,SP92947,0.447,0,0,0,3,3,0,0,0,6,0,2
Uterus-AdenoCA,SP91666,0.83,0,0,0,6,4,4,0,0,4,0,4
Uterus-AdenoCA,SP90245,0.775,0,9,0,12,0,9,0,0,36,0,13
Uterus-AdenoCA,SP90893,0.857,0,13,0,5,0,10,0,0,18,0,0
Uterus-AdenoCA,SP89519,0.705,0,0,0,1,1,0,0,0,0,0,2
Uterus-AdenoCA,SP94917,0.756,0,0,0,20,0,18,0,0,41,0,35
Uterus-AdenoCA,SP92659,0.843,0,2,44,6,0,0,0,0,5,0,8
Uterus-AdenoCA,SP94332,0.936,0,31,0,18,0,16,0,0,31,0,0
Uterus-AdenoCA,SP94661,0.749,0,5,0,5,0,3,0,0,5,0,5
Uterus-AdenoCA,SP93652,0.7,0,2,0,0,4,5,0,0,5,0,0
Uterus-AdenoCA,SP90125,0.762,0,3,0,10,0,9,0,0,10,0,4
Uterus-AdenoCA,SP94540,0.691,0,3,0,5,0,7,0,0,12,0,0
Uterus-AdenoCA,SP95222,0.792,0,6,0,15,0,11,0,0,14,0,17
Uterus-AdenoCA,SP89389,0.673,0,2,0,9,0,3,0,0,11,0,4
Uterus-AdenoCA,SP90503,0.802,0,5,0,8,0,6,0,0,5,0,0
Uterus-AdenoCA,SP92460,0.474,0,2,0,0,0,4,8,0,10,0,4
Uterus-AdenoCA,SP92931,0.67,0,0,0,7,0,2,0,0,8,0,0
Uterus-AdenoCA,SP91265,0.915,0,31,0,22,0,33,0,0,47,0,0
Uterus-AdenoCA,SP89909,0.651,0,2,0,4,0,1,9,0,5,0,0
Uterus-AdenoCA,SP90629,0.7,0,9,0,13,0,15,0,0,40,0,23
Uterus-AdenoCA,SP95550,0.814,0,10,0,12,0,0,0,0,20,0,0
